#tblock avg_per_atom rms_per_atom err_per_atom si
   1    1.706471       0.480310       0.000011       1.000000
   2    1.706471       0.480291       0.000015       1.999841
   3    1.706471       0.480259       0.000019       2.999364
   4    1.706471       0.480215       0.000021       3.998414
   5    1.706471       0.480158       0.000024       4.996829
   6    1.706471       0.480088       0.000026       5.994449
   7    1.706471       0.480006       0.000028       6.991123
   8    1.706471       0.479911       0.000030       7.986696
   9    1.706471       0.479803       0.000032       8.980992
  10    1.706471       0.479683       0.000034       9.973882
  11    1.706471       0.479549       0.000036      10.965184
  12    1.706471       0.479403       0.000037      11.954730
  13    1.706471       0.479246       0.000039      12.942441
  14    1.706471       0.479075       0.000040      13.928084
  15    1.706471       0.478891       0.000041      14.911507
  16    1.706471       0.478696       0.000043      15.892633
  17    1.706471       0.478488       0.000044      16.871222
  18    1.706471       0.478266       0.000045      17.847144
  19    1.706471       0.478033       0.000047      18.820251
  20    1.706471       0.477787       0.000048      19.790441
  21    1.706471       0.477529       0.000049      20.757480
  22    1.706471       0.477258       0.000050      21.721295
  23    1.706471       0.476974       0.000051      22.681581
  24    1.706471       0.476679       0.000052      23.638471
  25    1.706471       0.476372       0.000053      24.591688
  26    1.706471       0.476050       0.000054      25.540851
  27    1.706471       0.475718       0.000055      26.486220
  28    1.706471       0.475373       0.000056      27.427289
  29    1.706471       0.475016       0.000057      28.364184
  30    1.706471       0.474646       0.000058      29.296662
  31    1.706471       0.474265       0.000059      30.224595
  32    1.706471       0.473870       0.000060      31.147666
  33    1.706471       0.473466       0.000061      32.066191
  34    1.706471       0.473046       0.000062      32.979356
  35    1.706471       0.472614       0.000063      33.887350
  36    1.706471       0.472172       0.000063      34.790420
  37    1.706471       0.471718       0.000064      35.688015
  38    1.706471       0.471251       0.000065      36.580025
  39    1.706471       0.470774       0.000066      37.466732
  40    1.706471       0.470283       0.000067      38.347343
  41    1.706471       0.469781       0.000067      39.222128
  42    1.706471       0.469266       0.000068      40.090741
  43    1.706471       0.468741       0.000069      40.953444
  44    1.706471       0.468201       0.000069      41.809293
  45    1.706471       0.467654       0.000070      42.659723
  46    1.706471       0.467088       0.000071      43.502290
  47    1.706471       0.466517       0.000072      44.339432
  48    1.706471       0.465927       0.000072      45.168180
  49    1.706471       0.465338       0.000073      45.992807
  50    1.706471       0.464732       0.000073      46.809164
  51    1.706471       0.464105       0.000074      47.616598
  52    1.706471       0.463481       0.000075      48.419955
  53    1.706471       0.462836       0.000075      49.213828
  54    1.706471       0.462175       0.000076      49.999142
  55    1.706471       0.461500       0.000077      50.776446
  56    1.706471       0.460829       0.000077      51.549357
  57    1.706471       0.460144       0.000078      52.314175
  58    1.706471       0.459456       0.000078      53.072796
  59    1.706471       0.458739       0.000079      53.819521
  60    1.706471       0.458010       0.000079      54.557968
  61    1.706471       0.457283       0.000080      55.291136
  62    1.706471       0.456518       0.000080      56.009847
  63    1.706471       0.455789       0.000081      56.731635
  64    1.706471       0.455022       0.000081      57.438367
  65    1.706471       0.454245       0.000082      58.136664
  66    1.706471       0.453457       0.000082      58.826506
  67    1.706471       0.452641       0.000083      59.503087
  68    1.706471       0.451824       0.000083      60.173410
  69    1.706471       0.451016       0.000084      60.840147
  70    1.706471       0.450177       0.000084      61.492463
  71    1.706471       0.449351       0.000085      62.142022
  72    1.706471       0.448485       0.000085      62.774701
  73    1.706471       0.447649       0.000086      63.409388
  74    1.706471       0.446761       0.000086      64.023504
  75    1.706471       0.445871       0.000086      64.630300
  76    1.706471       0.444946       0.000087      65.220620
  77    1.706471       0.444089       0.000087      65.824413
  78    1.706471       0.443161       0.000088      66.400806
  79    1.706471       0.442250       0.000088      66.976101
  80    1.706471       0.441293       0.000088      67.530707
  81    1.706471       0.440332       0.000089      68.077309
  82    1.706471       0.439398       0.000089      68.625586
  83    1.706471       0.438429       0.000089      69.156435
  84    1.706471       0.437451       0.000090      69.677930
  85    1.706471       0.436472       0.000090      70.191999
  86    1.706471       0.435475       0.000090      70.693756
  87    1.706471       0.434492       0.000091      71.193285
  88    1.706471       0.433461       0.000091      71.670397
  89    1.706471       0.432448       0.000091      72.146468
  90    1.706471       0.431374       0.000092      72.594904
  91    1.706471       0.430378       0.000092      73.063113
  92    1.706471       0.429337       0.000092      73.508904
  93    1.706471       0.428265       0.000092      73.937293
  94    1.706471       0.427119       0.000093      74.333100
  95    1.706471       0.425979       0.000093      74.723429
  96    1.706471       0.425041       0.000093      75.177655
  97    1.706471       0.423851       0.000093      75.536092
