         896
   5.619818       33.11211    
   6.288009       34.33152    
   5.399799       35.62340    
   5.949079       36.80614    
   5.326598       38.24679    
   6.131763       39.38740    
   7.548441      5.7117630E-02
   8.220238       1.380000    
   7.352989       2.730085    
   8.050611       3.907700    
   7.471285       5.349802    
   8.095731       6.395051    
   7.217903       7.691964    
   8.003269       8.997248    
   7.275043       10.22443    
   8.131665       11.43464    
   7.318881       12.80884    
   8.035319       14.11242    
   7.286799       15.51520    
   7.942654       16.64671    
   7.223081       17.88559    
   8.045587       19.21698    
   7.217009       20.41699    
   7.956012       21.62563    
   7.145828       22.95990    
   7.890565       24.26308    
   7.216761       25.64202    
   7.809127       26.87211    
   7.142980       28.10210    
   7.786218       29.18192    
   6.984941       30.57036    
   7.872482       31.73802    
   7.081123       33.03878    
   7.680506       34.30148    
   6.836303       35.69680    
   7.500473       36.69585    
   6.771203       37.92945    
   7.523881       39.30075    
   8.200035       40.62228    
   9.552605       1.245332    
   8.799386       2.575533    
   9.529822       3.835309    
   8.905146       5.190996    
   9.539312       6.516966    
   8.930175       7.797163    
   9.597248       9.052453    
   8.809423       10.27430    
   9.607682       11.48701    
   8.801249       12.81592    
   9.329562       14.09115    
   8.600993       15.37110    
   9.357792       16.64470    
   8.718239       17.92960    
   9.465609       19.22858    
   8.791330       20.52867    
   9.341764       21.61868    
   8.627167       23.00054    
   9.459672       24.16321    
   8.763981       25.67658    
   9.429749       26.73828    
   8.753263       28.00447    
   9.257986       29.23824    
   8.516114       30.44489    
   9.278867       31.79563    
   8.539336       33.12489    
   9.390587       34.39128    
   8.427653       35.58841    
   8.940874       36.62931    
   8.198088       38.00459    
   9.037225       39.35786    
   9.647366       40.52277    
   11.07825       1.182341    
   10.34410       2.510600    
   10.94116       3.738816    
   10.43669       5.168252    
   11.07500       6.466804    
   10.29780       7.673880    
   10.86080       8.992707    
   10.25118       10.25635    
   11.08384       11.55421    
   10.18812       12.75708    
   10.83505       14.02249    
   9.945439       15.21451    
   10.70312       16.52071    
   10.22599       17.90857    
   10.90621       19.11143    
   10.21313       20.38218    
   10.86411       21.73493    
   10.18070       22.93432    
   10.92441       24.27929    
   10.22332       25.47517    
   10.79373       26.71956    
   10.08776       28.06379    
   10.78140       29.20739    
   10.06062       30.47793    
   10.82946       31.80201    
   10.06873       33.17490    
   10.88834       34.38775    
   9.857722       35.60596    
   10.50734       36.74570    
   9.613459       38.00726    
   10.60917       39.45744    
   11.37434       40.59233    
   12.52482       1.283735    
   11.69300       2.397057    
   12.38893       3.760489    
   11.85374       5.237163    
   12.63454       6.479243    
   11.80150       7.753763    
   12.43331       9.004339    
   11.76396       10.26161    
   12.53933       11.59452    
   11.66263       12.82798    
   12.37123       14.01150    
   11.57407       15.38302    
   12.16366       16.64611    
   11.52884       17.87645    
   12.27319       19.00814    
   11.59719       20.37777    
   12.30502       21.68557    
   11.66589       22.94963    
   12.36876       24.23678    
   11.71621       25.67399    
   12.50587       26.93871    
   11.44451       27.89400    
   12.19483       29.18104    
   11.41975       30.48074    
   12.31896       31.80432    
   11.61279       33.12882    
   12.12467       34.32611    
   11.34871       35.63670    
   12.10910       36.88404    
   11.06221       38.08725    
   12.13471       39.45728    
   13.49920      7.4482217E-02
   14.08368       1.384085    
   13.24247       2.578256    
   13.92837       3.890095    
   13.36493       5.158383    
   14.16398       6.481649    
   13.41427       7.885798    
   13.99355       9.022741    
   13.13723       10.27532    
   14.01983       11.44995    
   13.30986       12.85249    
   13.87233       14.02197    
   12.93764       15.35384    
   13.76800       16.63620    
   13.01632       17.79512    
   13.75118       19.12683    
   12.99165       20.35294    
   13.75981       21.66569    
   13.12376       22.85183    
   13.82228       24.15269    
   13.04574       25.51989    
   13.85688       26.78035    
   12.91445       27.92014    
   13.69394       29.27383    
   12.95205       30.52500    
   13.72058       31.76479    
   12.95696       33.11324    
   13.57409       34.43309    
   12.81190       35.56948    
   13.59422       37.00370    
   12.72237       38.15296    
   13.61129       39.38498    
   14.88030      0.2767919    
   15.67210       1.542542    
   14.81667       2.638701    
   15.38832       3.946700    
   14.66596       5.090421    
   15.54691       6.429748    
   14.77421       7.694891    
   15.46922       9.060972    
   14.71909       10.34245    
   15.49545       11.64655    
   14.73963       12.81624    
   15.42730       14.09584    
   14.52441       15.32584    
   15.19310       16.43596    
   14.44677       17.81590    
   15.26785       19.09047    
   14.52509       20.42532    
   15.27005       21.56569    
   14.65257       22.96733    
   15.35585       24.24606    
   14.53067       25.44829    
   15.37315       26.75659    
   14.44762       28.05294    
   15.14128       29.25996    
   14.41907       30.44925    
   15.15990       31.74689    
   14.45100       33.12643    
   15.07838       34.33501    
   14.43232       35.68300    
   15.07846       36.99262    
   14.44260       38.27468    
   15.08352       39.59138    
   16.39780      0.2236832    
   17.06632       1.580925    
   16.30670       2.772808    
   17.05182       4.066211    
   16.22657       5.183551    
   16.99459       6.486794    
   16.15108       7.761712    
   16.84173       9.072659    
   16.15026       10.40452    
   16.96023       11.61860    
   15.97340       12.84572    
   16.91947       14.17872    
   16.01562       15.28535    
   16.65548       16.59673    
   16.01665       17.83809    
   16.65763       19.08480    
   15.84954       20.26657    
   16.59538       21.69541    
   15.94590       22.87927    
   16.75027       24.28782    
   16.16033       25.53751    
   16.84935       26.83513    
   15.99482       28.07215    
   16.70377       29.36341    
   16.00865       30.50968    
   16.66131       31.80290    
   15.83594       33.04386    
   16.52426       34.29226    
   15.90722       35.58202    
   16.58517       36.90751    
   15.92577       38.31209    
   16.66243       39.65768    
   17.83850      0.2809975    
   18.51378       1.479186    
   17.82603       2.845093    
   18.59336       4.178609    
   17.73970       5.317356    
   18.50239       6.616962    
   17.62640       7.755984    
   18.31898       9.015432    
   17.64277       10.21234    
   18.41025       11.49566    
   17.48998       12.82268    
   18.32727       14.14101    
   17.66318       15.48624    
   18.14219       16.48151    
   17.53689       17.86897    
   18.18348       19.18024    
   17.33266       20.35905    
   18.13475       21.67976    
   17.37084       22.99615    
   18.18013       24.32816    
   17.66837       25.62998    
   18.34505       26.95282    
   17.41533       28.01717    
   18.31209       29.42615    
   17.50381       30.63718    
   18.13285       31.83223    
   17.36484       33.03631    
   17.93988       34.43309    
   17.34492       35.67891    
   18.07070       37.05445    
   17.14568       38.17046    
   18.10112       39.67880    
   19.42627      0.1572230    
   20.01463       1.570361    
   19.30797       2.900875    
   20.12219       4.132302    
   19.27132       5.299821    
   19.95824       6.600872    
   19.13637       7.878133    
   19.88542       9.144754    
   19.14355       10.34042    
   19.82081       11.63260    
   18.89592       12.84438    
   19.77753       14.00254    
   19.10933       15.20952    
   19.70982       16.58223    
   18.93382       17.88582    
   19.59407       19.17533    
   18.88533       20.40383    
   19.49944       21.64947    
   18.94946       23.02842    
   19.62907       24.32396    
   18.95329       25.62391    
   19.76757       26.92682    
   18.97520       28.10578    
   19.82529       29.38732    
   19.07720       30.63355    
   19.62252       31.84855    
   18.75600       33.18080    
   19.41051       34.46661    
   18.76697       35.82523    
   19.55152       37.18158    
   18.63703       38.37247    
   19.66492       39.53199    
   20.63599      0.2295578    
   21.47068       1.449205    
   20.78829       2.771476    
   21.46923       4.010500    
   20.70638       5.412451    
   21.32860       6.655736    
   20.62535       7.954514    
   21.39197       9.141980    
   20.63807       10.37907    
   21.30896       11.77907    
   20.57500       12.86693    
   21.26720       14.20274    
   20.60111       15.44141    
   21.31044       16.73461    
   20.45535       17.86180    
   21.14195       19.23538    
   20.36723       20.38838    
   20.90361       21.57298    
   20.34088       22.95349    
   21.11363       24.15942    
   20.38222       25.43633    
   21.04789       26.78139    
   20.48466       28.10219    
   21.30788       29.43447    
   20.47088       30.68238    
   21.15233       32.02174    
   20.26242       33.13345    
   20.96424       34.52961    
   20.25336       35.81514    
   21.01756       36.98382    
   20.18601       38.33632    
   20.78708       39.61900    
   22.24020      0.1265406    
   22.95087       1.362619    
   22.24931       2.770141    
   22.95636       4.012522    
   22.12272       5.262061    
   22.82156       6.491489    
   22.03615       7.789584    
   22.91585       9.045456    
   22.17960       10.35211    
   22.77180       11.75134    
   22.08543       12.97900    
   22.87393       14.33126    
   22.12094       15.48746    
   22.85573       16.86333    
   22.00240       18.07128    
   22.61403       19.31538    
   21.79718       20.49364    
   22.60014       21.63807    
   21.73946       22.82743    
   22.54813       24.03944    
   21.81259       25.38786    
   22.44555       26.81448    
   21.90963       28.00860    
   22.59591       29.46475    
   22.01163       30.88755    
   22.72257       32.09595    
   21.77249       33.23769    
   22.40922       34.49800    
   21.71169       35.71012    
   22.45388       37.03198    
   21.66586       38.34478    
   22.48168       39.55352    
   23.68849      0.1562221    
   24.48118       1.434855    
   23.73765       2.695515    
   24.42863       3.972066    
   23.67712       5.322492    
   24.33827       6.442955    
   23.43316       7.762271    
   24.21071       9.011930    
   23.67639       10.33522    
   24.28141       11.64944    
   23.56872       12.97277    
   24.35959       14.25764    
   23.66239       15.57192    
   24.35620       16.76989    
   23.60833       18.17788    
   24.18113       19.11351    
   23.24573       20.24079    
   23.97179       21.60955    
   23.22920       22.90650    
   23.97856       24.30023    
   23.22214       25.49696    
   23.82460       26.81241    
   23.26363       28.18150    
   24.10867       29.33144    
   23.31360       30.67652    
   23.96761       31.95869    
   23.32278       33.40076    
   23.80861       34.37774    
   23.19648       35.77398    
   23.91590       36.97360    
   23.22900       38.29827    
   23.99025       39.60408    
   25.05714      6.3036755E-02
   25.85939       1.357154    
   25.15482       2.678687    
   25.84407       4.135519    
   25.18096       5.354908    
   25.83227       6.676452    
   24.84986       7.712933    
   25.76520       9.165538    
   25.09847       10.44464    
   25.78991       11.73430    
   24.98902       12.92833    
   25.83303       14.23692    
   24.85034       15.34773    
   25.88695       16.51821    
   25.05070       17.80771    
   25.68365       19.28899    
   24.78952       20.46117    
   25.57457       21.85887    
   24.63966       22.99071    
   25.43049       24.32600    
   24.67385       25.58474    
   25.46335       26.79443    
   24.55171       27.93840    
   25.52942       29.35695    
   24.75520       30.58288    
   25.47861       31.92453    
   24.72314       33.16590    
   25.41911       34.45909    
   24.65117       35.65327    
   25.43128       36.97329    
   24.70659       38.40678    
   25.46719       39.50862    
   26.57424      0.1267756    
   27.29858       1.512898    
   26.66546       2.864156    
   27.34757       4.167249    
   26.61806       5.490282    
   27.43268       6.698962    
   26.51840       7.995128    
   27.26009       9.136624    
   26.36281       10.37217    
   27.22333       11.64154    
   26.60838       13.08775    
   27.41134       14.32020    
   26.41870       15.49010    
   27.05384       16.77979    
   26.42292       17.92340    
   27.14186       19.34861    
   26.33977       20.59314    
   27.12293       21.76028    
   26.25723       22.98275    
   26.84669       24.23296    
   26.18767       25.55767    
   27.02457       26.74952    
   26.25606       27.97689    
   26.97940       29.17625    
   26.26673       30.56725    
   26.84228       31.93028    
   26.16237       33.19277    
   26.91937       34.65034    
   26.22081       35.65514    
   26.98255       37.10012    
   26.12362       38.20702    
   26.83836       39.57738    
   28.02028      0.2284458    
   28.82220       1.540452    
   28.09243       2.845353    
   28.82040       4.038239    
   27.98769       5.314620    
   28.76996       6.608030    
   28.06087       7.979196    
   28.73854       9.324473    
   28.02185       10.30445    
   28.62467       11.45677    
   27.97613       12.86219    
   28.70149       14.14799    
   27.82848       15.54543    
   28.65435       16.70232    
   27.94431       18.06314    
   28.60518       19.29156    
   27.82783       20.52548    
   28.58319       21.79974    
   27.84885       23.13888    
   28.48020       24.41626    
   27.74000       25.47413    
   28.45926       26.75251    
   27.80143       27.86738    
   28.36507       29.24783    
   27.57189       30.61524    
   28.30047       31.81501    
   27.59800       33.24005    
   28.31217       34.48163    
   27.66215       35.80916    
   28.37752       37.12088    
   27.74980       38.47974    
   28.22177       39.53504    
   29.44831      0.2049598    
   30.23833       1.509648    
   29.54162       2.731625    
   30.29271       4.100367    
   29.50747       5.346661    
   30.39829       6.593441    
   29.56036       8.090218    
   30.26390       9.309943    
   29.47721       10.55398    
   30.13856       11.46337    
   29.37774       12.80770    
   30.07030       14.15820    
   29.25907       15.43820    
   30.07438       16.71907    
   29.26977       17.94096    
   30.12792       19.29229    
   29.32332       20.50053    
   29.96568       21.86489    
   29.27017       23.07091    
   29.81395       24.38832    
   29.17268       25.74883    
   29.89802       26.91948    
   29.23979       28.18868    
   29.93238       29.41716    
   29.02739       30.53926    
   29.72296       31.89560    
   29.02753       33.05973    
   29.73341       34.36664    
   28.95199       35.76991    
   29.73899       36.93931    
   29.00688       38.30379    
   29.69911       39.63741    
   30.91921      0.1583968    
   31.65964       1.479208    
   30.96683       2.806104    
   31.66291       4.150952    
   31.09674       5.426063    
   31.94214       6.684605    
   30.97520       7.878627    
   31.77691       9.179157    
   31.15781       10.45258    
   31.56724       11.63208    
   30.71169       12.89925    
   31.45383       14.14210    
   30.77189       15.49736    
   31.51865       16.68547    
   30.78191       18.05572    
   31.52449       19.22516    
   30.81260       20.48200    
   31.37809       21.64964    
   30.73159       23.12265    
   31.47545       24.39990    
   30.56684       25.62415    
   31.44434       26.85748    
   30.72252       28.19072    
   31.29300       29.39879    
   30.53742       30.62189    
   31.20864       31.88881    
   30.53654       33.02519    
   31.11373       34.31474    
   30.43500       35.66360    
   31.19187       36.91978    
   30.39771       38.27816    
   31.12590       39.39885    
   32.33797      0.1595243    
   33.08815       1.427671    
   32.34759       2.817892    
   33.19022       4.068079    
   32.61243       5.471881    
   33.46050       6.761564    
   32.51360       8.087939    
   33.10199       9.234319    
   32.54417       10.48172    
   33.09945       11.66608    
   32.14291       12.77936    
   32.97418       14.05553    
   32.16658       15.38444    
   32.98365       16.63549    
   32.27349       17.92780    
   32.93809       19.21453    
   32.35060       20.40874    
   32.90886       21.70311    
   32.12090       22.94397    
   33.01884       24.29854    
   32.06237       25.53756    
   32.91100       26.91147    
   32.14139       28.13677    
   32.73954       29.31523    
   32.13073       30.79480    
   32.60604       31.78185    
   32.05928       33.13957    
   32.64680       34.33709    
   31.91748       35.68417    
   32.70327       36.95818    
   31.82262       38.25704    
   32.55753       39.46590    
   33.81134      0.1103648    
   34.54463       1.387193    
   33.79169       2.682299    
   34.68930       4.042699    
   33.95724       5.412263    
   34.77775       6.561196    
   33.89748       7.816788    
   34.61367       9.180580    
   33.83136       10.46763    
   34.56184       11.72749    
   33.70263       12.91393    
   34.50770       14.17115    
   33.65846       15.32898    
   34.18790       16.67451    
   33.73003       17.87759    
   34.45428       19.21536    
   33.74094       20.46689    
   34.44231       21.83838    
   33.61379       22.92700    
   34.32582       24.28855    
   33.61979       25.57657    
   34.28921       26.85684    
   33.54924       28.08954    
   34.28404       29.26157    
   33.50351       30.59028    
   34.10156       31.78554    
   33.47490       32.97104    
   34.20438       34.31583    
   33.40363       35.57558    
   34.06753       36.85807    
   33.36769       38.28537    
   34.03251       39.46439    
   35.23413      7.2719507E-02
   35.92685       1.320843    
   35.31069       2.714741    
   36.14448       3.990440    
   35.37048       5.214544    
   36.08711       6.601917    
   35.33204       7.856155    
   36.15196       9.235232    
   35.41583       10.56888    
   35.98732       11.50907    
   35.04901       12.71087    
   35.83604       14.06098    
   35.13579       15.43740    
   35.83894       16.62222    
   35.22168       17.86882    
   35.90621       19.27666    
   35.17759       20.49738    
   35.95300       21.69132    
   35.05672       22.94380    
   35.73549       24.26791    
   34.97393       25.44704    
   35.66227       26.71311    
   35.10337       28.09460    
   35.79361       29.20030    
   34.87751       30.35929    
   35.39866       31.54575    
   34.96463       32.99384    
   35.70886       34.32349    
   34.93122       35.61449    
   35.50496       36.86572    
   34.65687       38.14012    
   35.50613       39.43039    
   36.67672      3.0702110E-02
   37.41685       1.284444    
   36.66881       2.679461    
   37.53591       3.921205    
   36.74907       5.211824    
   37.52713       6.561121    
   36.86933       7.971830    
   37.69810       9.100356    
   36.81890       10.19432    
   37.54135       11.50370    
   36.59698       12.79009    
   37.35733       14.09480    
   36.52713       15.32257    
   37.20796       16.55827    
   36.61762       17.95499    
   37.48841       19.14483    
   36.75434       20.52422    
   37.50962       21.85163    
   36.61318       23.01216    
   37.04602       24.09429    
   36.45375       25.39146    
   37.20141       26.66121    
   36.43752       27.91471    
   37.21841       29.23951    
   36.33906       30.56018    
   36.93346       31.56824    
   36.17466       32.89519    
   36.87550       34.13983    
   36.28553       35.63195    
   37.08796       36.73278    
   36.12188       38.00044    
   36.83234       39.23195    
   37.53982       40.51439    
   38.86962       1.273222    
   38.14760       2.645666    
   38.95742       3.932289    
   38.34187       5.274685    
   39.05321       6.634274    
   38.41309       7.861160    
   39.13688       9.136473    
   38.47449       10.68361    
   38.91795       11.66738    
   38.14190       12.89338    
   38.85600       14.02765    
   37.86452       15.23652    
   38.70047       16.53323    
   38.05655       17.89578    
   38.89475       19.36621    
   37.95141       20.45447    
   38.84584       21.70779    
   38.00392       22.98816    
   38.59515       24.03711    
   37.88542       25.22658    
   38.61491       26.50724    
   37.81506       27.81230    
   38.63351       29.09280    
   37.84628       30.41555    
   38.35318       31.55896    
   37.63578       32.88697    
   38.37542       34.15323    
   37.72869       35.41206    
   38.42913       36.76246    
   37.57883       37.97303    
   38.48739       39.28517    
   39.51278      0.1320499    
   40.39094       1.325067    
   39.66252       2.474394    
   40.33695       3.802122    
   39.71317       5.163783    
   40.47647       6.636515    
   39.79700       7.738227    
   40.49833       8.962367    
   39.62136       10.33613    
   40.26774       11.24443    
   39.49442       12.75955    
   40.23316       14.02486    
   39.35547       15.22228    
   40.09980       16.51241    
   39.42937       17.92062    
   40.21612       19.11983    
   39.51234       20.48569    
   40.29254       21.58540    
   39.45331       22.73623    
   40.18589       24.06147    
   39.53269       25.29302    
   40.12134       26.59169    
   39.34474       27.74671    
   40.05573       29.05083    
   39.26016       30.22032    
   39.81516       31.52412    
   39.11604       32.81046    
   39.90656       34.20167    
   39.18230       35.59980    
   40.00228       36.83676    
   39.07630       38.04188    
   39.98230       39.50893    
