#tblock avg_per_atom rms_per_atom err_per_atom si
 121    3.662757       1.293353       0.000318      99.502173
 122    3.662757       1.291272       0.000319     100.001896
 123    3.662757       1.289364       0.000320     100.523891
 124    3.662758       1.287356       0.000321     101.025850
 125    3.662758       1.285060       0.000321     101.477616
 126    3.662758       1.282958       0.000322     101.955088
 127    3.662758       1.280676       0.000323     102.398942
 128    3.662758       1.278656       0.000323     102.879844
 129    3.662757       1.276555       0.000324     103.343168
 130    3.662757       1.274177       0.000325     103.756667
 131    3.662757       1.271847       0.000326     104.172765
 132    3.662757       1.269497       0.000326     104.580467
 133    3.662757       1.267342       0.000327     105.015298
 134    3.662757       1.264960       0.000327     105.407585
 135    3.662757       1.262672       0.000328     105.810349
 136    3.662757       1.260905       0.000329     106.296065
 137    3.662757       1.259020       0.000330     106.757642
 138    3.662757       1.256184       0.000330     107.052995
 139    3.662757       1.253469       0.000330     107.363089
 140    3.662757       1.251855       0.000331     107.857310
 141    3.662757       1.248959       0.000332     108.125601
 142    3.662757       1.246502       0.000332     108.464535
 143    3.662758       1.244535       0.000333     108.883928
 144    3.662757       1.241802       0.000333     109.164274
 145    3.662757       1.239071       0.000334     109.439356
 146    3.662757       1.236860       0.000334     109.801190
 147    3.662757       1.235008       0.000335     110.222533
 148    3.662757       1.232336       0.000335     110.492543
 149    3.662757       1.229813       0.000336     110.784072
 150    3.662757       1.226250       0.000336     110.882364
 151    3.662758       1.225089       0.000337     111.410360
 152    3.662757       1.222676       0.000337     111.706756
 153    3.662757       1.219099       0.000337     111.784811
 154    3.662758       1.216915       0.000338     112.112515
 155    3.662757       1.214615       0.000338     112.414481
 156    3.662757       1.211471       0.000338     112.554699
 157    3.662757       1.208874       0.000339     112.791214
 158    3.662757       1.206847       0.000339     113.129248
 159    3.662757       1.204274       0.000340     113.360369
 160    3.662758       1.201193       0.000340     113.490401
 161    3.662757       1.199453       0.000340     113.868954
 162    3.662757       1.195932       0.000340     113.904592
 163    3.662757       1.193616       0.000341     114.164268
 164    3.662757       1.192173       0.000341     114.587061
 165    3.662757       1.189008       0.000342     114.674408
 166    3.662757       1.186177       0.000342     114.820791
 167    3.662757       1.184405       0.000342     115.167641
 168    3.662757       1.181809       0.000343     115.349820
 169    3.662757       1.178575       0.000343     115.402269
 170    3.662757       1.175879       0.000343     115.554739
 171    3.662757       1.172331       0.000343     115.533945
 172    3.662757       1.169976       0.000343     115.743210
 173    3.662757       1.166738       0.000343     115.772628
 174    3.662757       1.164006       0.000343     115.897127
 175    3.662757       1.161120       0.000343     115.985916
 176    3.662757       1.159715       0.000344     116.366625
 177    3.662757       1.155710       0.000344     116.220819
 178    3.662757       1.153166       0.000344     116.363483
 179    3.662757       1.149946       0.000344     116.364642
 180    3.662757       1.147123       0.000344     116.440912
 181    3.662757       1.144515       0.000344     116.556115
 182    3.662758       1.143645       0.000345     117.021843
 183    3.662757       1.139660       0.000345     116.846271
 184    3.662757       1.134794       0.000344     116.483583
 185    3.662757       1.134622       0.000345     117.081346
 186    3.662757       1.131260       0.000345     117.017564
 187    3.662757       1.125395       0.000344     116.430033
 188    3.662757       1.124623       0.000345     116.892135
 189    3.662758       1.124327       0.000346     117.452058
 190    3.662757       1.121540       0.000346     117.488841
 191    3.662757       1.114552       0.000344     116.639949
 192    3.662757       1.116831       0.000346     117.730665
 193    3.662757       1.111034       0.000345     117.118505
 194    3.662757       1.107501       0.000345     116.977825
 195    3.662757       1.103665       0.000345     116.767688
 196    3.662757       1.099512       0.000344     116.484762
 197    3.662757       1.097492       0.000344     116.649363
 198    3.662758       1.094641       0.000344     116.633043
 199    3.662757       1.095676       0.000346     117.443875
 200    3.662758       1.089160       0.000344     116.634416
 201    3.662757       1.088026       0.000345     116.973668
 202    3.662757       1.085134       0.000345     116.931501
 203    3.662757       1.080513       0.000344     116.511676
 204    3.662757       1.078214       0.000344     116.587793
 205    3.662757       1.077384       0.000345     116.979027
 206    3.662757       1.071026       0.000344     116.166328
 207    3.662757       1.067577       0.000343     115.979790
 208    3.662757       1.072758       0.000346     117.673821
 209    3.662757       1.061861       0.000343     115.849610
 210    3.662757       1.060701       0.000344     116.149880
 211    3.662757       1.058756       0.000344     116.275318
 212    3.662757       1.059861       0.000345     117.070372
 213    3.662757       1.052859       0.000344     116.073447
 214    3.662757       1.045710       0.000342     115.040158
 215    3.662757       1.048051       0.000344     116.095717
 216    3.662757       1.038709       0.000341     114.565735
 217    3.662757       1.039726       0.000342     115.321603
 218    3.662757       1.036266       0.000342     115.083165
 219    3.662757       1.033470       0.000342     114.988195
 220    3.662757       1.029500       0.000341     114.627412
 221    3.662757       1.024462       0.000341     114.024352
 222    3.662758       1.025821       0.000342     114.844230
 223    3.662757       1.017850       0.000340     113.575735
 224    3.662757       1.016205       0.000340     113.716507
 225    3.662757       1.013693       0.000340     113.660197
 226    3.662757       1.005159       0.000338     112.251174
 227    3.662757       1.006562       0.000339     113.062841
 228    3.662757       1.006628       0.000340     113.575832
 229    3.662757       1.003797       0.000340     113.433323
 230    3.662757       0.997490       0.000338     112.501359
 231    3.662758       0.992042       0.000337     111.759742
 232    3.662757       1.002045       0.000341     114.518536
 233    3.662757       0.980945       0.000335     110.219500
 234    3.662758       0.981889       0.000336     110.905700
 235    3.662757       0.991014       0.000340     113.459398
 236    3.662757       0.974119       0.000335     110.090302
 237    3.662757       0.961948       0.000331     107.811510
 238    3.662757       0.978078       0.000337     111.927572
 239    3.662757       0.964832       0.000334     109.374144
 240    3.662757       0.969125       0.000336     110.811300
 241    3.662757       0.961889       0.000334     109.617601
 242    3.662757       0.979645       0.000341     114.173765
 243    3.662757       0.941958       0.000328     105.994300
 244    3.662757       0.946985       0.000331     107.569428
 245    3.662757       0.935454       0.000327     105.396120
 246    3.662757       0.945393       0.000332     108.086984
 247    3.662757       0.931700       0.000327     105.405173
 248    3.662757       0.937391       0.000330     107.128939
 249    3.662757       0.938596       0.000331     107.837607
 250    3.662758       0.922917       0.000326     104.683512
 251    3.662757       0.918317       0.000325     104.057098
 252    3.662757       0.929384       0.000330     107.005079
 253    3.662757       0.923481       0.000328     106.069402
 254    3.662758       0.910186       0.000324     103.444563
 255    3.662757       0.913765       0.000326     104.669953
 256    3.662757       0.910561       0.000326     104.344949
 257    3.662757       0.911860       0.000327     105.051532
 258    3.662757       0.919985       0.000330     107.348012
 259    3.662758       0.923779       0.000332     108.654877
 260    3.662757       0.899142       0.000324     103.333878
 261    3.662757       0.897909       0.000324     103.447101
 262    3.662757       0.891317       0.000323     102.324383
 263    3.662757       0.889048       0.000322     102.192688
 264    3.662757       0.897306       0.000326     104.495564
 265    3.662757       0.873481       0.000318      99.395428
 266    3.662757       0.871016       0.000318      99.208052
 267    3.662757       0.877194       0.000321     100.998811
 268    3.662757       0.866179       0.000317      98.846890
 269    3.662757       0.873832       0.000320     100.976697
 270    3.662757       0.860137       0.000316      98.200147
 271    3.662757       0.861760       0.000317      98.936235
 272    3.662758       0.865713       0.000319     100.214330
 273    3.662758       0.865134       0.000320     100.448207
 274    3.662757       0.848666       0.000314      97.014562
 275    3.662757       0.852260       0.000316      98.195101
 276    3.662757       0.848081       0.000315      97.588044
 277    3.662757       0.844728       0.000314      97.168675
 278    3.662757       0.845822       0.000315      97.772235
 279    3.662757       0.839924       0.000314      96.760365
 280    3.662757       0.835271       0.000313      96.034275
 281    3.662757       0.829392       0.000311      95.025398
 282    3.662757       0.833092       0.000313      96.216200
 283    3.662757       0.823929       0.000310      94.445126
 284    3.662757       0.825582       0.000311      95.159408
 285    3.662757       0.819166       0.000309      94.016038
 286    3.662758       0.823030       0.000311      95.238008
 287    3.662757       0.814971       0.000309      93.708693
 288    3.662757       0.813121       0.000309      93.608561
 289    3.662757       0.804218       0.000306      91.887937
 290    3.662757       0.797201       0.000304      90.603880
 291    3.662757       0.802687       0.000306      92.171930
 292    3.662757       0.811822       0.000310      94.605752
 293    3.662758       0.798284       0.000306      91.790075
 294    3.662757       0.793367       0.000304      90.972160
 295    3.662757       0.788458       0.000303      90.155450
 296    3.662757       0.786000       0.000302      89.897936
 297    3.662758       0.777749       0.000300      88.317969
 298    3.662757       0.773531       0.000299      87.656569
 299    3.662758       0.778492       0.000301      89.082601
 300    3.662757       0.770608       0.000298      87.579298
 301    3.662757       0.765539       0.000297      86.718925
 302    3.662757       0.764105       0.000297      86.681479
 303    3.662757       0.758933       0.000295      85.795189
 304    3.662758       0.758459       0.000296      85.970877
 305    3.662757       0.757469       0.000296      86.028694
 306    3.662758       0.752391       0.000294      85.157234
 307    3.662757       0.748278       0.000293      84.504049
 308    3.662757       0.747104       0.000293      84.513551
 309    3.662757       0.732580       0.000288      81.523349
 310    3.662757       0.744019       0.000293      84.361134
 311    3.662758       0.731831       0.000289      81.883221
 312    3.662757       0.734722       0.000290      82.796801
 313    3.662757       0.732736       0.000290      82.613827
 314    3.662757       0.722239       0.000286      80.520272
 315    3.662757       0.728784       0.000289      82.247231
 316    3.662757       0.721826       0.000287      80.940390
 317    3.662757       0.710014       0.000283      78.560950
 318    3.662757       0.717814       0.000286      80.549681
 319    3.662757       0.709978       0.000284      79.048617
 320    3.662758       0.705034       0.000282      78.195842
 321    3.662757       0.697676       0.000280      76.811445
 322    3.662757       0.700143       0.000281      77.596685
 323    3.662758       0.698168       0.000281      77.399114
 324    3.662758       0.701544       0.000282      78.391335
 325    3.662758       0.693040       0.000279      76.738581
 326    3.662758       0.683735       0.000276      74.921510
 327    3.662757       0.682123       0.000276      74.797351
 328    3.662757       0.685099       0.000277      75.682282
 329    3.662757       0.673660       0.000273      73.399083
 330    3.662757       0.676477       0.000275      74.239110
 331    3.662757       0.667669       0.000272      72.537659
 332    3.662757       0.665748       0.000271      72.338861
 333    3.662758       0.669940       0.000273      73.473316
 334    3.662757       0.661366       0.000270      71.819600
 335    3.662757       0.658131       0.000269      71.331780
 336    3.662757       0.663866       0.000272      72.797008
 337    3.662757       0.647726       0.000266      69.506547
 338    3.662757       0.645704       0.000265      69.278150
 339    3.662757       0.644760       0.000265      69.280218
 340    3.662757       0.644417       0.000266      69.410689
 341    3.662757       0.645274       0.000266      69.800164
 342    3.662758       0.639177       0.000264      68.688041
 343    3.662758       0.626982       0.000260      66.285422
 344    3.662758       0.635572       0.000264      68.312686
 345    3.662757       0.623135       0.000259      65.856232
 346    3.662757       0.628519       0.000261      67.193222
 347    3.662757       0.626466       0.000261      66.947914
 348    3.662757       0.623788       0.000260      66.568115
 349    3.662757       0.620697       0.000259      66.099453
 350    3.662757       0.613490       0.000257      64.758504
 351    3.662758       0.612810       0.000257      64.799634
 352    3.662758       0.611948       0.000257      64.801533
 353    3.662757       0.611297       0.000257      64.847464
 354    3.662757       0.597853       0.000252      62.202145
 355    3.662758       0.605419       0.000255      63.966678
 356    3.662758       0.590013       0.000249      60.923802
 357    3.662757       0.593866       0.000251      61.895393
 358    3.662757       0.591747       0.000250      61.626668
 359    3.662757       0.584091       0.000247      60.210107
 360    3.662757       0.585556       0.000248      60.681068
 361    3.662757       0.579553       0.000246      59.608332
 362    3.662758       0.575079       0.000245      58.854127
 363    3.662757       0.574391       0.000245      58.875534
 364    3.662757       0.575923       0.000246      59.353038
 365    3.662757       0.568967       0.000243      58.087169
 366    3.662757       0.567834       0.000243      58.014472
 367    3.662757       0.560352       0.000240      56.650093
 368    3.662758       0.563816       0.000242      57.508923
 369    3.662757       0.563142       0.000242      57.527568
 370    3.662757       0.553944       0.000238      55.814493
 371    3.662758       0.551870       0.000238      55.546975
 372    3.662757       0.541939       0.000234      53.710226
 373    3.662758       0.550158       0.000238      55.500528
 374    3.662757       0.544074       0.000235      54.425301
 375    3.662757       0.542698       0.000235      54.295071
 376    3.662757       0.543588       0.000236      54.618561
 377    3.662757       0.537690       0.000233      53.581857
 378    3.662758       0.537428       0.000234      53.671825
 379    3.662757       0.532229       0.000232      52.777584
 380    3.662757       0.522363       0.000228      50.973217
 381    3.662757       0.526273       0.000230      51.875229
 382    3.662757       0.518791       0.000227      50.542967
 383    3.662758       0.520053       0.000228      50.922153
 384    3.662757       0.517688       0.000227      50.591812
 385    3.662758       0.512123       0.000225      49.639030
 386    3.662757       0.517770       0.000227      50.871377
 387    3.662758       0.508344       0.000224      49.163134
 388    3.662757       0.508956       0.000224      49.409001
 389    3.662757       0.505133       0.000223      48.794912
 390    3.662757       0.502016       0.000222      48.318368
 391    3.662757       0.500883       0.000221      48.223916
 392    3.662757       0.495991       0.000220      47.407515
 393    3.662757       0.497787       0.000221      47.873242
 394    3.662757       0.495585       0.000220      47.571457
 395    3.662757       0.486759       0.000216      46.008582
 396    3.662757       0.491486       0.000219      47.025114
 397    3.662758       0.486521       0.000217      46.196221
 398    3.662757       0.478271       0.000213      44.755376
 399    3.662757       0.484359       0.000216      46.017247
 400    3.662758       0.476745       0.000213      44.693657
 401    3.662757       0.476010       0.000213      44.667362
 402    3.662757       0.472483       0.000212      44.117497
 403    3.662758       0.470552       0.000211      43.866509
 404    3.662757       0.471893       0.000212      44.226356
 405    3.662757       0.466950       0.000210      43.411845
 406    3.662757       0.467004       0.000210      43.529249
 407    3.662758       0.461641       0.000208      42.639919
 408    3.662758       0.462402       0.000209      42.885659
 409    3.662758       0.453593       0.000205      41.368383
 410    3.662757       0.453950       0.000206      41.534948
 411    3.662757       0.452507       0.000205      41.371830
 412    3.662757       0.448702       0.000204      40.778095
 413    3.662757       0.456313       0.000207      42.275581
 414    3.662758       0.448450       0.000204      40.930000
 415    3.662757       0.441534       0.000201      39.773194
 416    3.662758       0.446300       0.000204      40.734291
 417    3.662757       0.442075       0.000202      40.062763
 418    3.662758       0.442629       0.000202      40.259638
 419    3.662757       0.433785       0.000199      38.759398
 420    3.662758       0.434407       0.000199      38.963317
 421    3.662757       0.436216       0.000200      39.382149
 422    3.662757       0.432070       0.000198      38.728708
 423    3.662757       0.430173       0.000198      38.480359
 424    3.662758       0.420121       0.000193      36.789793
 425    3.662758       0.419765       0.000194      36.814162
 426    3.662758       0.426367       0.000197      38.070699
 427    3.662758       0.426196       0.000197      38.129373
 428    3.662758       0.416603       0.000193      36.517644
 429    3.662758       0.412669       0.000191      35.914837
 430    3.662757       0.418540       0.000194      37.030165
 431    3.662757       0.416651       0.000193      36.781914
 432    3.662758       0.411342       0.000191      35.933848
 433    3.662758       0.417046       0.000194      37.022795
 434    3.662757       0.409275       0.000191      35.738213
 435    3.662758       0.411535       0.000192      36.217319
 436    3.662757       0.413207       0.000193      36.596113
 437    3.662758       0.404094       0.000189      35.079958
 438    3.662757       0.401047       0.000188      34.632019
 439    3.662758       0.404041       0.000189      35.231235
 440    3.662757       0.396848       0.000186      34.065510
