#tblock avg_per_atom rms_per_atom err_per_atom si
   1    2.486232       0.823654       0.000018       1.000000
   2    2.486232       0.823631       0.000026       1.999887
   3    2.486232       0.823592       0.000032       2.999549
   4    2.486232       0.823538       0.000037       3.998870
   5    2.486232       0.823468       0.000041       4.997741
   6    2.486232       0.823383       0.000045       5.996051
   7    2.486232       0.823282       0.000049       6.993681
   8    2.486232       0.823166       0.000052       7.990521
   9    2.486232       0.823035       0.000055       8.986465
  10    2.486232       0.822887       0.000058       9.981390
  11    2.486232       0.822725       0.000061      10.975197
  12    2.486232       0.822548       0.000064      11.967776
  13    2.486232       0.822354       0.000066      12.958988
  14    2.486232       0.822145       0.000069      13.948746
  15    2.486232       0.821921       0.000071      14.936952
  16    2.486232       0.821682       0.000073      15.923456
  17    2.486232       0.821427       0.000076      16.908195
  18    2.486232       0.821157       0.000078      17.891031
  19    2.486232       0.820872       0.000080      18.871839
  20    2.486232       0.820571       0.000082      19.850570
  21    2.486232       0.820255       0.000084      20.827031
  22    2.486232       0.819924       0.000086      21.801176
  23    2.486231       0.819578       0.000088      22.772924
  24    2.486232       0.819216       0.000090      23.742061
  25    2.486232       0.818839       0.000092      24.708563
  26    2.486232       0.818447       0.000093      25.672317
  27    2.486232       0.818040       0.000095      26.633188
  28    2.486231       0.817619       0.000097      27.591170
  29    2.486231       0.817182       0.000098      28.546001
  30    2.486231       0.816731       0.000100      29.497774
  31    2.486232       0.816261       0.000102      30.446000
  32    2.486232       0.815779       0.000103      31.390995
  33    2.486232       0.815282       0.000105      32.332537
  34    2.486231       0.814773       0.000106      33.270698
  35    2.486231       0.814244       0.000108      34.204846
  36    2.486231       0.813701       0.000109      35.135158
  37    2.486232       0.813144       0.000111      36.061783
  38    2.486231       0.812577       0.000112      36.984766
  39    2.486232       0.811987       0.000113      37.902901
  40    2.486232       0.811384       0.000115      38.817077
  41    2.486231       0.810767       0.000116      39.727040
  42    2.486232       0.810138       0.000117      40.632894
  43    2.486231       0.809489       0.000119      41.533676
  44    2.486231       0.808836       0.000120      42.431002
  45    2.486231       0.808154       0.000121      43.322266
  46    2.486231       0.807469       0.000122      44.209932
  47    2.486231       0.806767       0.000124      45.092518
  48    2.486231       0.806043       0.000125      45.969244
  49    2.486231       0.805319       0.000126      46.842749
  50    2.486232       0.804573       0.000127      47.710181
  51    2.486231       0.803802       0.000128      48.571146
  52    2.486231       0.803036       0.000129      49.429173
  53    2.486231       0.802233       0.000131      50.279109
  54    2.486232       0.801444       0.000132      51.126953
  55    2.486231       0.800618       0.000133      51.966530
